id,nombre,categoria,precio_carrefour,precio_coto,precio_dia,precio_jumbo,precio_changomas
P08623,Coca-Cola 2.25L,Bebidas,2527.56,2060.51,2634.02,2629.59,2569.62
P08624,Harina Blancaflor 1Kg,Almacén,6908.24,6611.69,6984.05,7101.72,5829.7
P08625,Shampoo Pantene Restauración 400ml,Higiene,3264.33,3214.48,3493.42,3269.88,3705.36
P08626,Arroz Gallo Oro 1Kg,Almacén,8971.07,8987.21,6856.92,7372.8,8385.47
P08627,Cerveza Heineken 1L,Bebidas,9790.35,12151.04,10673.36,10949.81,11989.11
P08628,Harina Blancaflor 1Kg,Almacén,753.73,633.22,637.36,682.18,768.38
P08629,Galletitas Chocolinas 170g,Panificados,3993.35,3899.99,4834.49,4010.53,3678.98
P08630,Jabón Dove Original 90g,Higiene,6750.43,7925.95,5975.09,7400.01,6519.06
P08631,Yerba Taragüi 1Kg x5,Almacén,2125.15,2576.05,2814.8,2681.86,2092.6
P08632,Queso Rallado La Paulina 40g,Lácteos,5275.89,4367.21,4194.74,5342.77,5576.87
P08633,Jabón Dove Original 90g,Higiene,7106.13,6763.87,7662.85,6438.26,6036.18
P08634,Yerba Taragüi 1Kg,Almacén,8001.69,7810.49,7165.4,6945.27,8121.47
P08635,Galletitas Chocolinas 170g,Panificados,2932.94,3006.9,2242.63,2333.58,2911.73
P08636,Queso Rallado La Paulina 40g x4,Lácteos,1981.06,2294.75,2384.42,1843.4,1865.47
P08637,Pepsi 2.25L,Bebidas,7466.74,8531.01,7638.91,9015.38,7724.45
P08638,Pan Lactal Fargo 600g,Panificados,7051.94,5957.2,6936.37,5586.45,5726.5
P08639,Pepsi 2.25L,Bebidas,8909.46,8686.33,10988.37,9818.3,10378.56
P08640,Jugo Baggio Multifruta 1L,Bebidas,1344.27,1481.04,1473.79,1498.36,1401.67
P08641,Cerveza Quilmes 1L,Bebidas,6546.75,5969.86,7298.26,6931.23,7961.0
P08642,Jugo Baggio Multifruta 1L,Bebidas,10925.95,8146.8,10462.21,9957.85,9627.77
P08643,Detergente Magistral Limón 750ml x5,Limpieza,10706.33,11387.45,9045.55,10924.08,11203.81
P08644,Cerveza Heineken 1L,Bebidas,1514.96,1528.8,1554.56,1883.36,1398.99
P08645,Queso Rallado La Paulina 40g,Lácteos,4971.85,4977.12,4928.64,5556.73,4363.24
P08646,Pan de Campo Bimbo 500g,Panificados,9745.27,10696.87,7777.38,8835.82,8243.69
P08647,Papel Higiénico Higienol 4 Rollos,Higiene,6735.31,8271.81,7065.45,8880.41,7546.35
P08648,Fideos Matarazzo Spaghetti 500g,Almacén,7149.61,6897.3,7242.78,6517.78,6259.61
P08649,Manteca Sancor 200g,Lácteos,9919.4,10189.17,10900.89,11829.3,10392.86
P08650,Yerba Taragüi 1Kg,Almacén,2508.04,2679.79,2534.46,3389.75,2714.74
P08651,Pan de Campo Bimbo 500g,Panificados,10068.47,9760.03,10447.05,9934.8,9645.05
P08652,Harina Blancaflor 1Kg,Almacén,5027.26,5352.41,5088.19,4625.31,4329.23
P08653,Desodorante Rexona Hombre 150ml,Higiene,9537.49,6912.56,7847.38,8829.26,7631.61
P08654,Cerveza Quilmes 1L,Bebidas,4228.37,4292.72,4051.44,3485.0,4315.31
P08655,Suavizante Comfort 900ml,Limpieza,10411.57,11579.97,13045.08,12482.56,12891.51
P08656,Coca-Cola 2.25L,Bebidas,9336.69,9745.57,10871.74,10189.35,9092.6
P08657,Coca-Cola 2.25L,Bebidas,5728.07,4438.86,4760.46,5349.89,4231.68
P08658,Leche La Serenísima Entera 1L,Lácteos,5927.86,6340.56,7189.85,6277.4,6839.9
P08659,Galletitas Express 170g,Panificados,2947.75,2766.2,2901.37,2741.02,3554.26
P08660,Leche Ilolay Descremada 1L,Lácteos,8012.11,8356.36,8683.84,8759.49,8423.76
P08661,Cerveza Heineken 1L,Bebidas,3273.26,3797.51,3135.13,3096.09,3199.52
P08662,Fideos Matarazzo Spaghetti 500g,Almacén,3108.97,3138.36,3156.61,3433.76,3640.26
P08663,Azúcar Ledesma 1Kg,Almacén,3450.83,3299.86,4006.09,3569.57,3552.92
P08664,Pasta Dental Colgate Total 90g,Higiene,895.37,1153.55,1155.11,904.73,893.02
P08665,Yogur Ser Vainilla 1Kg x5,Lácteos,11030.82,9427.08,10754.67,9797.22,8548.77
P08666,Agua Villavicencio 2.25L,Bebidas,10638.17,11251.48,11836.43,10751.5,11435.42
P08667,Queso Cremoso Tregar 1Kg,Lácteos,7231.8,7169.58,6808.01,7980.95,8930.37
P08668,Jabón en Polvo Ala 3Kg,Limpieza,6822.85,6421.42,6366.32,7479.58,8418.13
P08669,Yerba Playadito 1Kg x2,Almacén,7751.77,10279.45,9446.84,10341.27,8592.77
P08670,Harina Blancaflor 1Kg,Almacén,1370.29,1476.31,1399.22,1452.71,1627.91
P08671,Arroz Gallo Oro 1Kg,Almacén,10316.89,9145.66,10454.12,10098.91,8843.08
P08672,Queso Rallado La Paulina 40g,Lácteos,9528.01,8760.75,9397.76,8367.36,9490.36
P08673,Harina Blancaflor 1Kg x4,Almacén,6781.66,6433.88,7692.69,6582.04,7179.08
P08674,Jabón Dove Original 90g x2,Higiene,4100.66,3973.57,4563.68,3727.84,4036.86
P08675,Harina Blancaflor 1Kg,Almacén,10701.56,10845.24,11571.32,9557.38,12369.71
P08676,Aceite Natura Girasol 1.5L x2,Almacén,2591.85,2848.09,2403.96,2641.86,2379.29
P08677,Lavandina Ayudín 1L,Limpieza,9800.33,12593.68,9639.74,13142.37,12530.78
P08678,Jabón Dove Original 90g,Higiene,4450.97,5212.3,4395.32,4187.61,4754.49
P08679,Yerba Taragüi 1Kg,Almacén,3199.88,3644.76,3117.15,3093.14,3143.23
P08680,Leche La Serenísima Entera 1L,Lácteos,3640.58,4944.92,4800.86,4308.29,4126.93
P08681,Leche Ilolay Descremada 1L,Lácteos,10747.23,9295.43,9002.1,12234.79,10682.97
P08682,Yerba Playadito 1Kg,Almacén,5419.84,5104.01,5350.68,6471.43,6543.67
P08683,Coca-Cola 2.25L,Bebidas,10937.28,13356.39,10346.0,11553.56,10246.35
P08684,Lavandina Ayudín 1L x2,Limpieza,8534.12,10260.1,11086.01,9144.55,8717.74
P08685,Detergente Magistral Limón 750ml,Limpieza,8198.19,7173.6,7186.92,7316.29,8534.98
P08686,Queso Rallado La Paulina 40g,Lácteos,2842.08,2460.78,2739.27,2671.82,2157.11
P08687,Cerveza Quilmes 1L x5,Bebidas,3910.45,3327.45,4379.56,3976.86,4385.64
P08688,Desodorante Rexona Hombre 150ml,Higiene,3525.77,3960.95,4233.64,3551.63,4000.11
P08689,Agua Villavicencio 2.25L,Bebidas,5614.88,5892.54,5554.48,5507.53,6359.66
P08690,Pan Lactal Fargo 600g,Panificados,9133.57,10174.84,11462.82,9514.61,11244.29
P08691,Yogur Ser Vainilla 1Kg,Lácteos,6332.7,7747.15,6449.84,8132.12,6563.25
P08692,Pan de Campo Bimbo 500g,Panificados,9443.08,12821.89,10754.72,10250.72,11591.66
P08693,Desodorante Poett Primavera 900ml,Limpieza,8947.3,9687.83,8978.33,9579.27,10324.36
P08694,Aceite Natura Girasol 1.5L,Almacén,11689.06,12247.89,9305.8,11049.67,9441.05
P08695,Azúcar Ledesma 1Kg,Almacén,4732.23,5068.86,4909.87,5023.04,4993.91
P08696,Desodorante Rexona Hombre 150ml,Higiene,8803.76,9054.84,10179.93,9110.17,9130.84
P08697,Jabón en Polvo Ala 3Kg,Limpieza,8582.33,8451.23,8190.15,9002.11,8712.94
P08698,Pasta Dental Colgate Total 90g,Higiene,3960.71,4670.86,3869.39,4036.29,3539.48
P08699,Yogur Ser Vainilla 1Kg,Lácteos,1332.19,1429.37,1474.27,1536.8,1702.25
P08700,Pan de Campo Bimbo 500g,Panificados,6468.75,6294.48,5476.27,5037.56,5240.09
P08701,Pepsi 2.25L,Bebidas,12704.83,10609.46,12180.95,11305.91,12604.03
P08702,Lavandina Ayudín 1L,Limpieza,4232.44,4254.56,4210.27,3943.97,4290.06
P08703,Cerveza Heineken 1L,Bebidas,4893.08,4745.22,4089.12,4020.25,5100.15
P08704,Yogur Ser Vainilla 1Kg,Lácteos,3676.51,3600.54,3860.86,4189.59,3863.9
P08705,Shampoo Pantene Restauración 400ml,Higiene,6151.45,4939.43,5134.45,5233.07,5771.93
P08706,Jabón Dove Original 90g x5,Higiene,3485.72,4230.61,3752.59,3585.53,3707.53
P08707,Bizcochitos Don Satur 200g,Panificados,1480.93,2045.26,1824.92,1687.57,1678.52
P08708,Coca-Cola 2.25L x5,Bebidas,2405.77,2305.58,2493.16,2252.47,2802.61
P08709,Suavizante Comfort 900ml,Limpieza,902.31,1029.01,1239.9,936.8,1157.71
P08710,Jabón en Polvo Ala 3Kg,Limpieza,3979.09,5156.53,4466.54,5052.89,4907.28
P08711,Cerveza Heineken 1L,Bebidas,2251.09,2236.45,2019.61,2421.31,2424.42
P08712,Leche La Serenísima Entera 1L,Lácteos,3892.77,4967.19,5332.71,4794.34,5101.97
P08713,Aceite Natura Girasol 1.5L x3,Almacén,3931.03,2938.31,3495.03,4038.65,3074.55
P08714,Bizcochitos Don Satur 200g,Panificados,5649.64,6426.46,5329.41,7010.33,6059.19
P08715,Leche Ilolay Descremada 1L,Lácteos,3696.75,4366.7,4212.6,4900.31,5006.42
P08716,Detergente Magistral Limón 750ml,Limpieza,3389.68,2625.6,2756.12,2592.89,2854.86
P08717,Galletitas Express 170g,Panificados,10484.24,9837.69,8887.37,10488.22,10919.0
P08718,Jabón en Polvo Ala 3Kg,Limpieza,4237.52,4475.86,4350.55,4152.03,4851.62
P08719,Fideos Matarazzo Spaghetti 500g x4,Almacén,6436.08,6423.28,6153.53,7263.71,6230.5
P08720,Aceite Natura Girasol 1.5L,Almacén,8655.7,9472.42,10301.02,10619.99,9410.98
P08721,Yerba Playadito 1Kg,Almacén,5601.32,4536.91,4545.23,5555.29,5662.24
P08722,Jabón en Polvo Ala 3Kg x3,Limpieza,9986.59,10027.47,12542.32,11052.24,11209.8
P08723,Queso Rallado La Paulina 40g,Lácteos,10716.31,12964.52,10035.45,9485.89,9796.73
P08724,Leche La Serenísima Entera 1L,Lácteos,4653.61,4745.4,4834.98,4125.85,4511.9
P08725,Manteca Sancor 200g,Lácteos,6335.04,5299.05,5695.53,5171.9,5014.88
P08726,Pan Lactal Fargo 600g,Panificados,9747.49,9109.41,9591.73,11204.07,9010.86
P08727,Jugo Baggio Multifruta 1L x4,Bebidas,8489.43,8729.48,8893.79,7874.65,7696.96
P08728,Queso Rallado La Paulina 40g x4,Lácteos,3596.93,3860.51,4126.46,4157.99,3445.35
P08729,Cerveza Heineken 1L,Bebidas,7931.44,8247.35,7932.35,7847.23,9591.66
P08730,Galletitas Chocolinas 170g,Panificados,5339.17,5442.43,6364.87,6204.19,6190.53
P08731,Leche La Serenísima Entera 1L,Lácteos,5819.7,4638.15,4492.29,4547.45,5082.98
P08732,Leche Ilolay Descremada 1L,Lácteos,7152.4,6192.1,6958.02,6324.15,6514.86
P08733,Pan Lactal Fargo 600g x5,Panificados,11558.79,11790.8,11905.26,10186.47,10895.73
P08734,Leche La Serenísima Entera 1L,Lácteos,6258.98,5982.92,7407.29,6329.53,6469.97
P08735,Pasta Dental Colgate Total 90g,Higiene,7154.96,7760.45,7113.58,6219.42,6040.79
P08736,Papel Higiénico Higienol 4 Rollos,Higiene,13807.66,11821.38,12414.24,10471.07,12097.37
P08737,Yogur Ser Vainilla 1Kg,Lácteos,9326.77,9783.6,9946.89,8605.66,8546.09
P08738,Yerba Taragüi 1Kg,Almacén,1480.58,1458.29,1789.29,1891.86,1600.42
P08739,Bizcochitos Don Satur 200g x4,Panificados,7850.32,8622.22,8242.38,8010.07,9286.35
P08740,Cerveza Quilmes 1L,Bebidas,11466.18,13112.77,12271.06,11338.86,10998.38
P08741,Manteca Sancor 200g,Lácteos,3946.33,5204.17,4279.05,4877.01,4163.78
P08742,Azúcar Ledesma 1Kg,Almacén,7688.15,8593.26,8167.41,7182.77,8366.77
P08743,Queso Rallado La Paulina 40g,Lácteos,7377.93,6731.51,7135.05,8167.47,7549.56
P08744,Pan Lactal Fargo 600g,Panificados,4509.98,5239.56,4243.19,4385.26,4705.46
P08745,Manteca Sancor 200g,Lácteos,9137.43,9659.25,10158.82,8226.13,9021.59
P08746,Bizcochitos Don Satur 200g,Panificados,8398.14,9693.67,11234.28,10338.26,11172.32
P08747,Aceite Natura Girasol 1.5L,Almacén,5480.71,4585.77,5090.41,5568.79,5862.84
P08748,Aceite Natura Girasol 1.5L,Almacén,13419.83,10612.99,12600.99,10325.72,13284.96
P08749,Jabón en Polvo Ala 3Kg,Limpieza,7354.22,9226.05,9400.82,9210.48,9123.42
P08750,Pasta Dental Colgate Total 90g,Higiene,9207.47,9942.35,10957.29,8567.76,9183.82
P08751,Desodorante Rexona Hombre 150ml,Higiene,3868.04,3809.48,3885.74,3120.57,3228.69
P08752,Aceite Natura Girasol 1.5L x2,Almacén,7710.28,9661.17,9868.88,8283.12,10212.31
P08753,Desodorante Poett Primavera 900ml,Limpieza,13036.18,10501.21,12384.69,11489.8,11584.21
P08754,Pan Lactal Fargo 600g,Panificados,9529.79,9575.18,9505.92,10272.96,10525.32
P08755,Cerveza Heineken 1L,Bebidas,5022.38,5441.66,5651.31,6653.33,5638.36
P08756,Lavandina Ayudín 1L,Limpieza,1399.56,1577.09,1752.17,1771.96,1399.39
P08757,Jabón en Polvo Ala 3Kg,Limpieza,12088.31,9509.73,12564.57,9859.78,9831.7
P08758,Manteca Sancor 200g,Lácteos,3140.32,3446.96,3535.22,3255.48,3516.41
P08759,Suavizante Comfort 900ml x2,Limpieza,10586.25,12599.35,13008.1,10627.05,11356.92
P08760,Harina Blancaflor 1Kg x2,Almacén,1662.32,1663.89,1418.69,1831.36,1659.55
P08761,Detergente Magistral Limón 750ml,Limpieza,8629.07,8560.14,9964.03,9038.18,10230.72
P08762,Agua Villavicencio 2.25L,Bebidas,5504.26,6857.14,6567.42,6773.88,5949.4
P08763,Azúcar Ledesma 1Kg x3,Almacén,10296.65,8139.84,8221.96,8661.55,10549.2
P08764,Desodorante Rexona Hombre 150ml,Higiene,10703.36,10351.76,11307.3,9473.8,10222.88
P08765,Papel Higiénico Higienol 4 Rollos,Higiene,6899.12,5999.69,6853.65,7144.35,5679.04
P08766,Desodorante Rexona Hombre 150ml x3,Higiene,10409.99,10890.08,10880.44,11332.49,10311.46
P08767,Pepsi 2.25L,Bebidas,11419.25,11564.83,9549.1,11903.41,10674.09
P08768,Galletitas Express 170g,Panificados,11308.12,12498.14,9958.23,10458.02,10821.12
P08769,Cerveza Heineken 1L,Bebidas,6686.67,6132.7,5724.0,5464.64,5551.8
P08770,Desodorante Rexona Hombre 150ml,Higiene,6358.11,7100.03,6569.73,5990.18,7100.78
P08771,Suavizante Comfort 900ml,Limpieza,12031.67,11968.21,10385.75,10200.55,10970.61
P08772,Jugo Baggio Multifruta 1L x5,Bebidas,7710.42,6738.68,8506.22,8287.23,7533.54
P08773,Desodorante Poett Primavera 900ml,Limpieza,9575.47,9213.75,10352.7,9139.16,10339.97
P08774,Shampoo Pantene Restauración 400ml,Higiene,2153.22,2402.35,2386.76,2140.04,2041.77
P08775,Cerveza Heineken 1L,Bebidas,8885.97,9405.43,9404.23,8424.91,8631.92
P08776,Yogur Ser Vainilla 1Kg,Lácteos,1297.09,1236.82,1542.04,1576.4,1389.03
P08777,Pan de Campo Bimbo 500g,Panificados,9945.15,8894.98,8302.5,8544.05,7287.25
P08778,Leche La Serenísima Entera 1L x3,Lácteos,2631.44,2766.18,3028.02,2305.55,2737.76
P08779,Arroz Gallo Oro 1Kg,Almacén,4570.04,3628.72,4135.74,4403.29,3876.49
P08780,Manteca Sancor 200g,Lácteos,7595.29,8055.03,6476.38,8833.99,7016.69
P08781,Harina Blancaflor 1Kg,Almacén,2239.92,2283.29,2574.71,2243.55,2377.35
P08782,Galletitas Express 170g,Panificados,8673.96,6739.38,7281.94,8473.63,8458.24
P08783,Lavandina Ayudín 1L,Limpieza,5362.83,6275.27,5476.97,5613.87,6521.97
P08784,Yogur Ser Vainilla 1Kg,Lácteos,7021.14,6420.96,6714.24,6956.5,7812.43
P08785,Cerveza Quilmes 1L,Bebidas,7032.42,6095.86,6740.46,6484.29,7250.93
P08786,Manteca Sancor 200g,Lácteos,6012.75,5579.35,4950.54,5507.77,4638.44
P08787,Harina Blancaflor 1Kg,Almacén,841.29,815.36,688.09,876.57,926.3
P08788,Galletitas Chocolinas 170g x5,Panificados,1986.47,1678.67,1954.98,1538.07,1916.97
P08789,Manteca Sancor 200g,Lácteos,863.13,678.19,850.36,873.84,758.91
P08790,Agua Villavicencio 2.25L,Bebidas,8086.9,9261.75,9693.65,10335.22,9478.81
P08791,Cerveza Heineken 1L,Bebidas,10673.32,12799.94,10744.75,10690.23,10363.09
P08792,Lavandina Ayudín 1L,Limpieza,11911.44,12661.64,10345.48,13116.93,13489.9
P08793,Suavizante Comfort 900ml x5,Limpieza,1283.24,1344.31,1285.66,1398.04,1458.74
P08794,Fideos Matarazzo Spaghetti 500g,Almacén,8366.95,7562.81,6907.44,7211.86,7657.93
P08795,Agua Villavicencio 2.25L x4,Bebidas,3894.64,4398.92,4811.63,4132.48,3998.87
P08796,Bizcochitos Don Satur 200g x3,Panificados,9929.21,10802.69,10698.99,12214.86,11074.66
P08797,Arroz Gallo Oro 1Kg,Almacén,6783.35,6866.0,8488.27,8063.12,8480.25
P08798,Agua Villavicencio 2.25L,Bebidas,7730.44,7658.41,6495.95,6701.15,7396.08
P08799,Lavandina Ayudín 1L,Limpieza,9583.94,9103.15,9199.53,11328.68,11711.07
P08800,Bizcochitos Don Satur 200g,Panificados,9213.53,9302.02,7694.77,9048.29,7682.8
P08801,Azúcar Ledesma 1Kg,Almacén,8046.6,8958.4,9644.7,8060.39,9707.51
P08802,Azúcar Ledesma 1Kg,Almacén,5803.04,6572.5,5703.69,7003.33,6281.36
P08803,Yerba Taragüi 1Kg,Almacén,4207.98,4701.43,5404.03,4938.64,5418.02
P08804,Suavizante Comfort 900ml x4,Limpieza,8192.82,7519.21,9554.27,9431.0,8105.54
P08805,Yogur Ser Vainilla 1Kg x3,Lácteos,2994.78,3641.07,2982.22,3643.36,3130.85
P08806,Fideos Matarazzo Spaghetti 500g,Almacén,5988.84,4517.28,5094.68,4907.59,4734.95
P08807,Jugo Baggio Multifruta 1L,Bebidas,11324.49,10171.33,11671.76,9312.73,11102.34
P08808,Detergente Magistral Limón 750ml,Limpieza,9545.86,11081.34,11855.07,12424.87,9501.53
P08809,Coca-Cola 2.25L,Bebidas,4310.44,3557.51,3520.51,3778.43,3605.35
P08810,Yogur Ser Vainilla 1Kg x5,Lácteos,9117.77,10220.59,9759.11,8126.48,10687.19
P08811,Arroz Gallo Oro 1Kg,Almacén,2201.17,2297.36,1893.43,2238.04,2375.08
P08812,Pasta Dental Colgate Total 90g,Higiene,10279.95,8475.53,8321.79,9254.08,9833.59
P08813,Manteca Sancor 200g,Lácteos,3372.98,3503.47,4516.55,4202.29,3390.39
P08814,Fideos Matarazzo Spaghetti 500g,Almacén,1567.96,1713.78,1656.48,1606.82,1436.39
P08815,Aceite Natura Girasol 1.5L,Almacén,6271.46,6114.45,5171.01,5599.32,4930.39
P08816,Shampoo Pantene Restauración 400ml,Higiene,5161.56,5809.47,5903.57,5188.43,5519.59
P08817,Galletitas Express 170g,Panificados,4355.87,4598.01,3486.75,3883.85,3970.01
P08818,Bizcochitos Don Satur 200g,Panificados,10454.78,9747.43,9025.08,12169.3,11937.79
P08819,Cerveza Heineken 1L,Bebidas,10713.35,10843.42,9619.91,9710.16,10152.06
P08820,Bizcochitos Don Satur 200g,Panificados,6217.64,6017.7,6278.15,6759.47,6485.3
P08821,Harina Blancaflor 1Kg,Almacén,6411.11,6244.75,5396.74,5869.15,5872.0
P08822,Jugo Baggio Multifruta 1L x4,Bebidas,3432.1,3703.64,3863.5,3129.24,3070.64
P08823,Shampoo Pantene Restauración 400ml,Higiene,4655.9,5281.47,4512.83,5153.85,4033.22
P08824,Jabón Dove Original 90g,Higiene,8481.25,8187.23,8233.41,9839.08,8018.76
P08825,Cerveza Quilmes 1L,Bebidas,7005.16,5679.15,6292.69,7345.9,5488.45
P08826,Leche Ilolay Descremada 1L,Lácteos,5229.68,5755.28,6957.94,5955.48,6293.16
P08827,Yerba Taragüi 1Kg,Almacén,8767.27,8726.97,7598.85,8082.13,8524.65
P08828,Pepsi 2.25L,Bebidas,2523.75,3117.06,2996.28,2720.77,2476.68
P08829,Desodorante Rexona Hombre 150ml,Higiene,1142.3,951.57,1112.9,836.67,960.39
P08830,Desodorante Rexona Hombre 150ml,Higiene,3745.33,3493.78,3435.27,3848.48,3674.17
P08831,Lavandina Ayudín 1L,Limpieza,8398.94,7589.6,7650.7,8830.5,6943.62
P08832,Jugo Baggio Multifruta 1L x4,Bebidas,3586.13,4313.51,4363.35,3413.5,4533.51
P08833,Jugo Baggio Multifruta 1L,Bebidas,4149.03,4306.82,3379.04,3385.69,4197.48
P08834,Jugo Baggio Multifruta 1L x5,Bebidas,1571.41,1182.16,1203.81,1393.06,1527.71
P08835,Jugo Baggio Multifruta 1L,Bebidas,4315.87,4741.3,4603.38,4009.47,4462.19
P08836,Fideos Matarazzo Spaghetti 500g,Almacén,7457.83,6893.95,7086.27,8420.08,7216.17
P08837,Pepsi 2.25L,Bebidas,5044.02,5039.07,5754.35,6034.05,5541.1
P08838,Pan de Campo Bimbo 500g,Panificados,7284.44,7286.37,7425.55,7250.35,7213.58
P08839,Arroz Gallo Oro 1Kg,Almacén,4992.81,5957.79,5584.83,6539.91,6009.48
P08840,Suavizante Comfort 900ml x4,Limpieza,9864.07,9019.46,10083.37,10188.43,8208.02
P08841,Leche La Serenísima Entera 1L,Lácteos,1646.9,1540.12,1642.7,1536.88,1208.22
P08842,Cerveza Quilmes 1L,Bebidas,2185.86,1890.65,1689.45,2078.26,1762.15
P08843,Coca-Cola 2.25L x4,Bebidas,4138.31,4692.89,4135.6,4112.62,4232.9
P08844,Jabón en Polvo Ala 3Kg,Limpieza,12979.92,10633.34,13739.0,10561.1,10201.46
P08845,Desodorante Rexona Hombre 150ml,Higiene,9534.45,10184.53,8737.3,10177.28,8321.88
P08846,Desodorante Rexona Hombre 150ml,Higiene,9374.85,11333.09,9637.55,11703.61,12217.62
P08847,Suavizante Comfort 900ml,Limpieza,6242.77,6069.58,5447.15,4800.95,6218.24
P08848,Azúcar Ledesma 1Kg,Almacén,2468.88,2669.63,2574.35,3154.75,2761.75
P08849,Fideos Matarazzo Spaghetti 500g,Almacén,5456.78,4455.61,3995.78,4303.51,4379.9
P08850,Cerveza Quilmes 1L,Bebidas,7081.08,7145.05,6712.1,5778.01,6372.69
P08851,Pasta Dental Colgate Total 90g,Higiene,12725.13,10859.1,12309.71,11940.19,12896.8
P08852,Pepsi 2.25L,Bebidas,8292.24,8041.45,7912.56,8319.18,9835.36
P08853,Jugo Baggio Multifruta 1L,Bebidas,11158.04,9198.04,10033.13,10384.4,9432.69
P08854,Galletitas Express 170g,Panificados,6218.97,6026.32,6232.03,6315.13,7593.09
P08855,Harina Blancaflor 1Kg,Almacén,2023.23,2545.74,1999.38,2067.07,1995.23
P08856,Arroz Gallo Oro 1Kg,Almacén,8165.24,7034.77,8302.7,8017.35,6690.48
P08857,Bizcochitos Don Satur 200g,Panificados,9919.87,11155.46,9043.24,11080.36,11348.38
P08858,Pepsi 2.25L,Bebidas,4502.24,3650.98,4632.42,4601.9,4566.7
P08859,Leche La Serenísima Entera 1L,Lácteos,9626.79,9322.7,9381.13,10389.73,11874.52
P08860,Desodorante Rexona Hombre 150ml,Higiene,3978.11,3658.77,3646.36,3376.12,3458.81
P08861,Lavandina Ayudín 1L,Limpieza,7005.0,7230.25,6770.61,6505.72,7089.49
P08862,Desodorante Rexona Hombre 150ml,Higiene,10295.12,12854.61,13264.76,10656.96,11361.19
P08863,Suavizante Comfort 900ml,Limpieza,3645.24,3252.68,3084.46,3814.34,3657.45
P08864,Desodorante Rexona Hombre 150ml,Higiene,8408.16,7746.0,9000.35,8206.58,7915.16
P08865,Jugo Baggio Multifruta 1L,Bebidas,4715.12,5516.75,5352.06,4654.65,4492.46
P08866,Galletitas Chocolinas 170g,Panificados,1592.6,1586.9,1542.02,1381.19,1471.92
P08867,Shampoo Pantene Restauración 400ml,Higiene,7926.67,8959.54,7424.56,7456.48,7661.0
P08868,Jabón en Polvo Ala 3Kg,Limpieza,1091.43,1125.73,935.03,974.84,898.93
P08869,Leche La Serenísima Entera 1L,Lácteos,6769.99,6474.15,5626.65,6442.79,6765.88
P08870,Detergente Magistral Limón 750ml,Limpieza,5042.23,5280.94,5585.46,5579.15,4693.18
P08871,Yerba Playadito 1Kg,Almacén,1903.1,1817.44,1962.89,1987.63,1633.53
P08872,Suavizante Comfort 900ml,Limpieza,7027.98,8517.55,8593.23,7821.52,7058.96
P08873,Galletitas Express 170g,Panificados,4030.25,4209.36,4033.39,3600.6,3854.26
P08874,Desodorante Poett Primavera 900ml,Limpieza,12614.84,9856.63,10372.46,9865.36,10568.6
P08875,Galletitas Express 170g,Panificados,3402.67,4269.75,3717.72,3292.61,3797.71
P08876,Detergente Magistral Limón 750ml,Limpieza,5477.99,6112.92,5917.63,5892.62,5378.91
P08877,Harina Blancaflor 1Kg,Almacén,1090.78,933.73,976.29,1013.72,1050.23
P08878,Harina Blancaflor 1Kg,Almacén,6007.05,5397.51,5115.43,4644.7,6076.98
P08879,Queso Cremoso Tregar 1Kg x2,Lácteos,6919.82,6469.38,6811.66,7825.81,7950.4
P08880,Cerveza Heineken 1L x5,Bebidas,705.79,737.43,881.79,676.94,819.62
P08881,Fideos Matarazzo Spaghetti 500g,Almacén,5057.4,5501.05,6040.44,5807.84,6047.16
P08882,Yogur Ser Vainilla 1Kg,Lácteos,9841.56,7726.77,10121.87,7461.96,10144.75
P08883,Desodorante Poett Primavera 900ml,Limpieza,5781.5,6466.22,6439.44,6989.34,6056.84
P08884,Jabón en Polvo Ala 3Kg x4,Limpieza,5124.82,5213.69,4068.11,4937.25,5437.57
P08885,Detergente Magistral Limón 750ml,Limpieza,4000.97,4212.0,4355.2,3583.01,4320.99
P08886,Aceite Natura Girasol 1.5L,Almacén,4058.87,4392.01,4021.78,3730.01,4721.08
P08887,Papel Higiénico Higienol 4 Rollos x5,Higiene,11868.82,12176.36,10501.02,12026.42,12514.11
P08888,Yogur Ser Vainilla 1Kg,Lácteos,754.19,698.48,899.89,700.69,799.66
P08889,Arroz Gallo Oro 1Kg x4,Almacén,13680.87,11475.86,11633.4,11527.0,12785.99
P08890,Agua Villavicencio 2.25L,Bebidas,12911.52,13372.63,11612.23,10305.84,10546.34
P08891,Shampoo Pantene Restauración 400ml,Higiene,2792.37,3306.12,2851.58,2881.03,2415.84
P08892,Yerba Taragüi 1Kg,Almacén,6828.74,7031.77,6644.42,5620.45,6733.23
P08893,Cerveza Quilmes 1L x5,Bebidas,7248.13,7808.28,7543.34,6429.11,6965.28
P08894,Jabón Dove Original 90g,Higiene,8094.89,9725.75,9886.13,10259.4,8067.01
P08895,Harina Blancaflor 1Kg,Almacén,9218.28,7276.58,9121.61,8043.98,7358.71
P08896,Leche Ilolay Descremada 1L,Lácteos,11732.51,10489.75,11298.06,11780.45,13875.8
P08897,Shampoo Pantene Restauración 400ml,Higiene,10501.19,13942.96,11198.38,12750.13,12238.84
P08898,Cerveza Heineken 1L,Bebidas,11985.2,11824.48,12498.28,9337.14,12642.27
P08899,Cerveza Quilmes 1L x3,Bebidas,9458.02,11082.99,10230.51,11451.9,9415.34
