id,nombre,categoria,precio_carrefour,precio_coto,precio_dia,precio_jumbo,precio_changomas
P00833,Galletitas Opera Frutilla 100g,Panificados,850.22,1050.55,700.33,1250.44,650.10
P00834,Galletitas Lincoln Vainilla 100g,Panificados,900.33,1100.10,750.55,1300.22,700.44
P00835,Detergente Magistral Ultra Limón 750ml,Limpieza,1950.22,2250.55,1650.33,2550.44,1550.10
P00836,Detergente Zorro Coco 750ml,Limpieza,1700.33,2000.10,1500.55,2300.22,1400.44
P00837,Limpiador Poett Primavera Suave 900ml,Limpieza,2000.22,2300.55,1750.33,2600.44,1650.10
P00838,Limpiador Ayudín Cocina Ultra 500ml,Limpieza,1750.33,2050.10,1550.55,2350.22,1450.44
P00839,Suavizante Vivere Coco Suave 900ml,Limpieza,2400.22,2700.55,2100.33,3000.44,2000.10
P00840,Suavizante Comfort Bebé Suave 900ml,Limpieza,2350.33,2650.10,2050.55,2950.22,1950.44
P00841,Desinfectante Lysoform Bebé Suave 360ml,Limpieza,2700.22,3000.55,2400.33,3300.44,2300.10
P00842,Desinfectante Ayudín Floral Suave 360ml,Limpieza,2650.33,2950.10,2350.55,3250.22,2250.44
P00843,Shampoo Plusbelle Coco Suave 1L,Higiene,1500.22,1750.55,1300.33,1950.44,1200.10
P00844,Shampoo Elvive Reparación Suave 400ml,Higiene,2600.33,2900.10,2300.55,3200.22,2200.44
P00845,Acondicionador Elvive Reparación Suave 400ml,Higiene,2700.22,3000.55,2400.33,3300.44,2300.10
P00846,Acondicionador Plusbelle Coco Suave 1L,Higiene,1550.33,1800.10,1350.55,2000.22,1250.44
P00847,Jabón Dove Granada Suave 90g,Higiene,720.22,880.55,600.33,980.44,540.10
P00848,Jabón Rexona Bamboo Suave 90g,Higiene,680.33,820.10,580.55,920.22,520.44
P00849,Producto Único 00151,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P00850,Producto Único 00152,Higiene,1900.33,2200.10,1600.55,2500.22,1500.44
P00851,Pasta Dental Colgate Herbal Fresh 90g,Higiene,900.33,1050.10,750.55,1250.22,700.44
P00852,Pasta Dental Sensodyne Repair Fresh 90g,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P00853,Enjuague Bucal Listerine Zero Suave 250ml,Higiene,1700.33,2000.10,1500.55,2300.22,1400.44
P00854,Toallas Femeninas Always Día Suave 8u,Higiene,1200.22,1450.55,950.33,1700.44,900.10
P00855,Toallas Femeninas Nosotras Día Suave 8u,Higiene,1150.33,1400.10,900.55,1650.22,850.44
P00856,Pañales Pampers Premium RN+ 30u,Higiene,7200.22,7800.55,6400.33,8400.44,6200.10
P00857,Pañales Huggies Natural Care RN+ 30u,Higiene,7000.33,7600.10,6200.55,8200.22,6000.44
P00858,Crema Nivea Q10 Día 100ml,Higiene,3600.22,4000.55,3200.33,4400.44,3100.10
P00859,Crema Dove Nutrición Suave 200ml,Higiene,2300.33,2600.10,2000.55,2900.22,1900.44
P00860,Producto Único 00153,Higiene,3900.22,4300.55,3500.33,4700.44,3400.10
P00861,Protector Solar Dermaglós FPS30 Kids 200ml,Higiene,4500.33,4900.10,3800.55,5300.22,3700.44
P00862,Helado Grido Tiramisú Light 1L,Congelados,2800.22,3100.55,2400.33,3400.44,2300.10
P00863,Helado Arcor Banana Split Light 1L,Congelados,2700.33,3000.10,2300.55,3300.22,2200.44
P00864,Helado La Veneciana Chocolate Light 1L,Congelados,2850.22,3150.55,2450.33,3450.44,2350.10
P00865,Patitas Granja del Sol Sin TACC 500g,Congelados,3400.33,3700.10,3000.55,4000.22,2900.44
P00866,Papas McCain Corte Fino Light 1Kg,Congelados,2650.22,2950.55,2250.33,3250.44,2150.10
P00867,Medallones Sadia Pollo Light 4u,Congelados,3100.33,3400.10,2700.55,3700.22,2600.44
P00868,Vegetales Arcor Mix Mediterráneo 500g,Congelados,1900.22,2200.55,1600.33,2500.44,1500.10
P00869,Helado Frigor Crema Americana Light 1L,Congelados,2500.33,2800.10,2100.55,3100.22,2000.44
P00870,Helado Grido Chocolate Amargo 1L,Congelados,2900.22,3200.55,2500.33,3500.44,2400.10
P00871,Helado Arcor Frutos Tropicales Light 1L,Congelados,2600.33,2900.10,2200.55,3200.22,2100.44
P00872,Helado La Veneciana Limón Suave 1L,Congelados,2400.22,2700.55,2000.33,3000.44,1900.10
P00873,Helado Frigor Chocolate Blanco Light 1L,Congelados,2850.33,3150.10,2450.55,3450.22,2350.44
P00874,Helado Grido Americana Suave 1L,Congelados,2500.22,2800.55,2100.33,3100.44,2000.10
P00875,Helado Arcor Maracuyá Light 1L,Congelados,2700.33,3000.10,2300.55,3300.22,2200.44
P00876,Leche Sancor Extra Calcio 1L,Lácteos,1400.22,1550.55,1250.33,1700.44,1180.10
P00877,Leche Verónica Ultra 1L,Lácteos,1380.33,1520.10,1220.55,1680.22,1150.44
P00878,Yogur Yogs Frutos Rojos 180g,Lácteos,720.22,860.55,600.33,980.44,560.10
P00879,Yogur Ser Frutilla Light 180g,Lácteos,780.33,920.10,650.55,1050.22,600.44
P00880,Queso Cremoso Sancor 500g,Lácteos,2100.22,2400.55,1850.33,2600.44,1750.10
P00881,Queso Port Salut Tregar 500g,Lácteos,2200.33,2500.10,1950.55,2700.22,1850.44
P00882,Manteca Milkaut Light 200g,Lácteos,1750.22,2050.55,1550.33,2350.44,1450.10
P00883,Crema de Leche La Serenísima 330cc,Lácteos,1450.33,1650.10,1300.55,1850.22,1200.44
P00884,Yerba CBSé Naranja 1Kg,Almacén,3200.22,3000.55,3900.33,3700.44,2800.10
P00885,Yerba Amanda Campo 1Kg,Almacén,3100.33,2900.10,3800.55,3600.22,2700.44
P00886,Aceite Oliva Cocinero 500ml,Almacén,3500.22,3800.55,3100.33,4200.44,3000.10
P00887,Aceite Oliva Borges Intenso 500ml,Almacén,4400.33,4700.10,4000.55,5100.22,3800.44
P00888,Arroz Dos Hermanos Largo Fino 1Kg,Almacén,1100.22,1250.55,900.33,1400.44,850.10
P00889,Fideos Knorr Tirabuzón 500g,Almacén,820.33,950.10,700.55,1100.22,650.44
P00890,Fideos Lucchetti Coditos Integral 500g,Almacén,850.22,980.55,720.33,1150.44,680.10
P00891,Harina Pureza Leudante Light 1Kg,Almacén,750.33,900.10,600.55,1050.22,550.44
P00892,Harina Blancaflor 000 Light 1Kg,Almacén,720.22,880.55,580.33,1000.44,530.10
P00893,Azúcar Ledesma Orgánica 1Kg,Almacén,950.33,1100.10,820.55,1300.22,780.44
P00894,Sal Dos Anclas Parrillera Light 500g,Almacén,360.22,440.55,290.33,520.44,260.10
P00895,Gaseosa Coca Cola Sin Cafeína 2.25L,Bebidas,2300.33,2600.10,2000.55,2800.22,1900.44
P00896,Gaseosa Pepsi Sin Azúcar 2.25L,Bebidas,2200.22,2500.55,1950.33,2700.44,1850.10
P00897,Gaseosa Manaos Cola Light 2.25L,Bebidas,1600.33,1800.10,1400.55,2000.22,1300.44
P00898,Agua Mineral Eco de los Andes 500ml,Bebidas,480.22,620.55,380.33,780.44,330.10
P00899,Jugo Baggio Pera 1L,Bebidas,880.33,1050.10,720.55,1200.22,680.44
P00900,Jugo Cepita Manzana Light 1L,Bebidas,900.22,1050.55,720.33,1200.44,680.10
P00901,Cerveza Andes Origen Rubia 1L,Bebidas,2000.33,2300.10,1750.55,2600.22,1650.44
P00902,Cerveza Andes Origen Roja 1L,Bebidas,2050.22,2350.55,1800.33,2650.44,1700.10
P00903,Pan Lactal Fargo Sin TACC 600g,Panificados,1500.33,1700.10,1300.55,1900.22,1200.44
P00904,Pan Lactal Bimbo Sin TACC 600g,Panificados,1550.22,1750.55,1350.33,1950.44,1250.10
P00905,Pan de Campo Lactal Light 500g,Panificados,1350.33,1550.10,1100.55,1750.22,1000.44
P00906,Bizcochitos Don Satur Sin Sal 200g,Panificados,900.22,1100.55,750.33,1300.44,700.10
P00907,Galletitas Sonrisas Dulce de Leche 118g,Panificados,1150.33,1350.10,950.55,1550.22,900.44
P00908,Galletitas Opera Limón 100g,Panificados,850.22,1050.55,700.33,1250.44,650.10
P00909,Galletitas Lincoln Chocolate Blanco 100g,Panificados,900.33,1100.10,750.55,1300.22,700.44
P00910,Detergente Magistral Ultra Manzana 750ml,Limpieza,1950.22,2250.55,1650.33,2550.44,1550.10
P00911,Detergente Zorro Floral 750ml,Limpieza,1700.33,2000.10,1500.55,2300.22,1400.44
P00912,Limpiador Poett Cítrico 900ml,Limpieza,2000.22,2300.55,1750.33,2600.44,1650.10
P00913,Limpiador Ayudín Vidrios Ultra 500ml,Limpieza,1750.33,2050.10,1550.55,2350.22,1450.44
P00914,Suavizante Vivere Primavera Suave 900ml,Limpieza,2400.22,2700.55,2100.33,3000.44,2000.10
P00915,Suavizante Comfort Primavera Suave 900ml,Limpieza,2350.33,2650.10,2050.55,2950.22,1950.44
P00916,Desinfectante Lysoform Original Suave 360ml,Limpieza,2700.22,3000.55,2400.33,3300.44,2300.10
P00917,Desinfectante Ayudín Original Suave 360ml,Limpieza,2650.33,2950.10,2350.55,3250.22,2250.44
P00918,Shampoo Plusbelle Keratina 1L,Higiene,1600.22,1850.55,1400.33,2050.44,1300.10
P00919,Shampoo Elvive Hidra Hialurónico 400ml,Higiene,2700.33,3000.10,2400.55,3300.22,2300.44
P00920,Acondicionador Elvive Hidra Hialurónico 400ml,Higiene,2800.22,3100.55,2500.33,3400.44,2400.10
P00921,Acondicionador Plusbelle Keratina 1L,Higiene,1650.33,1900.10,1450.55,2100.22,1350.44
P00922,Jabón Dove Almendra 90g,Higiene,720.22,880.55,600.33,980.44,540.10
P00923,Jabón Rexona Verbena 90g,Higiene,680.33,820.10,580.55,920.22,520.44
P00924,Desodorante Dove Men Sport Fresh 150ml,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P00925,Desodorante Rexona Men Active Fresh 150ml,Higiene,1900.33,2200.10,1600.55,2500.22,1500.44
P00926,Pasta Dental Colgate Menta Suave 90g,Higiene,900.33,1050.10,750.55,1250.22,700.44
P00927,Pasta Dental Sensodyne Rapid Relief 90g,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P00928,Enjuague Bucal Listerine Herbal 250ml,Higiene,1700.33,2000.10,1500.55,2300.22,1400.44
P00929,Toallas Femeninas Always Nocturna Plus 8u,Higiene,1250.22,1500.55,1000.33,1750.44,950.10
P00930,Toallas Femeninas Nosotras Nocturna Plus 8u,Higiene,1180.33,1450.10,930.55,1680.22,880.44
P00931,Pañales Pampers Premium M 30u,Higiene,7000.22,7600.55,6200.33,8200.44,6000.10
P00932,Pañales Huggies Active Sec M 30u,Higiene,6800.33,7400.10,6000.55,8000.22,5800.44
P00933,Crema Nivea Q10 Antiarrugas 100ml,Higiene,3600.22,4000.55,3200.33,4400.44,3100.10
P00934,Crema Dove Hidratación Profunda 200ml,Higiene,2300.33,2600.10,2000.55,2900.22,1900.44
P00935,Protector Solar Nivea FPS70 200ml,Higiene,5200.22,5600.55,4400.33,6000.44,4300.10
P00936,Protector Solar Dermaglós FPS80 200ml,Higiene,5400.33,5800.10,4600.55,6200.22,4500.44
P00937,Helado Grido Dulce de Leche Light 1L,Congelados,2600.22,2900.55,2200.33,3200.44,2100.10
P00938,Helado Arcor Chocolate Amargo 1L,Congelados,2900.33,3200.10,2500.55,3500.22,2400.44
P00939,Helado La Veneciana Americana Suave 1L,Congelados,2500.22,2800.55,2100.33,3100.44,2000.10
P00940,Patitas Swift Sin TACC 500g,Congelados,3400.33,3700.10,3000.55,4000.22,2900.44
P00941,Papas McCain Corte Americano Light 1Kg,Congelados,2700.22,3000.55,2300.33,3300.44,2200.10
P00942,Medallones Sadia Pollo Sin TACC 4u,Congelados,3200.33,3500.10,2800.55,3800.22,2700.44
P00943,Vegetales Arcor Mix Primavera Light 500g,Congelados,1850.22,2150.55,1550.33,2450.44,1450.10
P00944,Producto Único 00154,Congelados,2600.33,2900.10,2200.55,3200.22,2100.44
P00945,Helado Grido Americana Zero 1L,Congelados,2500.22,2800.55,2100.33,3100.44,2000.10
P00946,Helado Arcor Frutilla Zero 1L,Congelados,2550.33,2850.10,2150.55,3150.22,2050.44
P00947,Helado La Veneciana Dulce de Leche Zero 1L,Congelados,2600.22,2900.55,2200.33,3200.44,2100.10
P00948,Helado Frigor Limón Zero 1L,Congelados,2400.33,2700.10,2000.55,3000.22,1900.44
P00949,Helado Grido Chocolate Blanco Zero 1L,Congelados,2850.22,3150.55,2450.33,3450.44,2350.10
P00950,Helado Arcor Maracuyá Zero 1L,Congelados,2700.33,3000.10,2300.55,3300.22,2200.44
P00951,Leche La Serenísima Kids 1L,Lácteos,1500.22,1650.55,1300.33,1800.44,1200.10
P00952,Leche Ilolay Fortificada 1L,Lácteos,1480.33,1620.10,1280.55,1780.22,1180.44
P00953,Yogur Yogs Durazno Light 180g,Lácteos,720.22,860.55,600.33,980.44,560.10
P00954,Yogur Ser Natural Sin Azúcar 180g,Lácteos,780.33,920.10,650.55,1050.22,600.44
P00955,Queso Finlandia Clásico 180g,Lácteos,2100.22,2400.55,1850.33,2600.44,1750.10
P00956,Queso Cremoso Milkaut Light 500g,Lácteos,2200.33,2500.10,1950.55,2700.22,1850.44
P00957,Manteca Sancor Extra 200g,Lácteos,1850.22,2150.55,1650.33,2450.44,1550.10
P00958,Crema de Leche Verónica Light 200cc,Lácteos,950.33,1100.10,820.55,1300.22,760.44
P00959,Yerba Unión Hierbas 1Kg,Almacén,3200.22,3000.55,3900.33,3700.44,2800.10
P00960,Yerba CBSé Silueta Naranja 1Kg,Almacén,3300.33,3100.10,4000.55,3800.22,2900.44
P00961,Aceite Oliva Zuelo Selección 500ml,Almacén,4500.22,4800.55,4100.33,5200.44,3900.10
P00962,Aceite Oliva Cocinero Intenso 500ml,Almacén,3500.33,3800.10,3100.55,4200.22,3000.44
P00963,Arroz Gallo Integral Plus 1Kg,Almacén,1300.22,1450.55,1100.33,1600.44,1000.10
P00964,Fideos Knorr Spaghetti Integral 500g,Almacén,850.33,980.10,720.55,1150.22,680.44
P00965,Fideos Lucchetti Rigatti Integral 500g,Almacén,820.22,950.55,700.33,1100.44,650.10
P00966,Harina Pureza Multicereal Light 1Kg,Almacén,900.33,1050.10,800.55,1200.22,750.44
P00967,Harina Blancaflor Integral Light 1Kg,Almacén,880.22,1020.55,780.33,1180.44,720.10
P00968,Azúcar Dominó Light Orgánica 1Kg,Almacén,950.33,1100.10,820.55,1300.22,780.44
P00969,Sal Dos Anclas Marina Light 500g,Almacén,360.22,440.55,290.33,520.44,260.10
P00970,Gaseosa Coca Cola Light 2.25L,Bebidas,2300.33,2600.10,2000.55,2800.22,1900.44
P00971,Gaseosa Pepsi Light 2.25L,Bebidas,2200.22,2500.55,1950.33,2700.44,1850.10
P00972,Gaseosa Manaos Naranja Light 2.25L,Bebidas,1600.33,1800.10,1400.55,2000.22,1300.44
P00973,Agua Mineral Villavicencio Sin Gas 500ml,Bebidas,480.22,620.55,380.33,780.44,330.10
P00974,Jugo Baggio Manzana Light 1L,Bebidas,880.33,1050.10,720.55,1200.22,680.44
P00975,Jugo Cepita Durazno Light 1L,Bebidas,900.22,1050.55,720.33,1200.44,680.10
P00976,Cerveza Andes Origen IPA 1L,Bebidas,2100.33,2400.10,1850.55,2700.22,1750.44
P00977,Cerveza Patagonia Amber Lager 1L,Bebidas,2200.22,2500.55,1950.33,2800.44,1850.10
P00978,Pan Lactal Fargo Integral Plus 600g,Panificados,1400.33,1600.10,1150.55,1800.22,1050.44
P00979,Pan Lactal Bimbo Integral Plus 600g,Panificados,1450.22,1650.55,1200.33,1850.44,1100.10
P00980,Producto Único 00155,Panificados,1350.33,1550.10,1100.55,1750.22,1000.44
P00981,Bizcochitos Don Satur Mix Integral 200g,Panificados,980.22,1180.55,820.33,1380.44,760.10
P00982,Galletitas Sonrisas Chocolate Suave 118g,Panificados,1150.33,1350.10,950.55,1550.22,900.44
P00983,Galletitas Opera Coco 100g,Panificados,850.22,1050.55,700.33,1250.44,650.10
P00984,Galletitas Lincoln Frutilla 100g,Panificados,900.33,1100.10,750.55,1300.22,700.44
P00985,Detergente Magistral Ultra Floral 750ml,Limpieza,1950.22,2250.55,1650.33,2550.44,1550.10
P00986,Detergente Zorro Ultra 750ml,Limpieza,1700.33,2000.10,1500.55,2300.22,1400.44
P00987,Limpiador Poett Bebé Suave 900ml,Limpieza,2000.22,2300.55,1750.33,2600.44,1650.10
P00988,Limpiador Ayudín Cocina Suave 500ml,Limpieza,1750.33,2050.10,1550.55,2350.22,1450.44
P00989,Suavizante Vivere Coco Ultra 900ml,Limpieza,2400.22,2700.55,2100.33,3000.44,2000.10
P00990,Suavizante Comfort Floral Ultra 900ml,Limpieza,2350.33,2650.10,2050.55,2950.22,1950.44
P00991,Desinfectante Lysoform Ultra 360ml,Limpieza,2700.22,3000.55,2400.33,3300.44,2300.10
P00992,Desinfectante Ayudín Ultra 360ml,Limpieza,2650.33,2950.10,2350.55,3250.22,2250.44
P00993,Shampoo Plusbelle Nutrición 1L,Higiene,1600.22,1850.55,1400.33,2050.44,1300.10
P00994,Shampoo Elvive Reparación Total 5 400ml,Higiene,2700.33,3000.10,2400.55,3300.22,2300.44
P00995,Acondicionador Elvive Reparación Total 5 400ml,Higiene,2800.22,3100.55,2500.33,3400.44,2400.10
P00996,Acondicionador Plusbelle Nutrición 1L,Higiene,1650.33,1900.10,1450.55,2100.22,1350.44
P00997,Jabón Dove Granada Ultra 90g,Higiene,720.22,880.55,600.33,980.44,540.10
P00998,Jabón Rexona Verbena Ultra 90g,Higiene,680.33,820.10,580.55,920.22,520.44
P00999,Desodorante Dove Men Ultra Fresh 150ml,Higiene,2000.22,2300.55,1700.33,2600.44,1600.10
P01000,Desodorante Rexona Men Ultra Fresh 150ml,Higiene,1900.33,2200.10,1600.55,2500.22,1500.44
